ExternalId,BetlabEventKey,NameLng1,NameText1,NameLng2,NameText2,GroupCommentLng1,GroupCommentText1,GroupCommentLng2,GroupCommentText2
31224885,PT2:PR1826:PR12:1523109600,en,Premier League|:Stoke - Tottenham,ru,Премьер-Лига|:Сток - Тоттенхэм,,,,
31226260,PT470:PR101853:PR16372:1522342800,en,Bundesliga|:TVB 1898 Stuttgart - Fuchse Berlin,ru,Бундеслига|:Штутгарт - Фюхсе Берлин,,,,
31229685,PT3148:PU11658086:1529935200,en,FIFA World Cup 2018. Winner|Football. FIFA World Cup 2018. Group A:Egypt,ru,Чемпионат мира 2018. Победитель|Футбол. Группа A:Египет ,,,,
31227116,PT905:PR137539:1526806800,en,|Thomas Cup  2018. Futures:Korea Republic,ru,|Thomas Cup  2018. Итоги турнира:Республика Корея,,,,
31227040,PT886:PR7133:PR45268:1522404900,en,Segunda Liga|:Sporting Covilha - Academico Viseu,ru,Сегунда|:Спортинг Ковильян - Академику Визеу,,,,
31226715,PT698:PU10213760:1523127780,en,NHL. Stanley Cup|Futures:Winner of the Central Division,ru,NHL. Кубок Стэнли. Итоги|:Победитель Центрального Дивизиона ,,,,
31238460,PT2873:PR65607:PR65687:1522463700,en,WHL|Hockey:Seattle Thunderbirds - Everett Silvertips,ru,WHL|:Сиэтл Тандербёрдз - Эверетт Силвертипс,,,,
31227540,PT1140:PR41295:PR77278:1522324800,en,Second Division|:Middelfart - Skovshoved IF,ru,Второй дивизион|:Миддельфарт - Шёвсховед,,,,
31225615,PT60:PR980:PR978:1523199600,en,Ligue 1|:Metz - Lyon,ru,Лига 1|:Мец - Лион,,,,
31229482,PT3091:PR30066:PR37003:1522404000,en,Segunda B. Group 1|:Atletico Madrid II - Coruxo CF,ru,Сегунда В. Группа 1|:Атлетико Мадрид-2 - Корушо,,,,
31225705,PT66:PR13816:PR1312:1522432800,en,Ligue 2|:Tours - Lorient,ru,Лига 2|:Тур - Лорьян,,,,
31229780,PT3148:PU12157848:1530122400,en,FIFA World Cup 2018. Winner|Football. FIFA World Cup 2018. Group E:3nd place,ru,Чемпионат мира 2018. Победитель|Футбол. Группа E:3 место ,,,,
31229028,PT2733:PR118704:PR74780:1522328400,en,Super League|:LSK Kvinner FK - Sandviken,ru,Суперлига|:ЛСК Квиннер - Сандвикен,,,,
31227238,PT974:PR6026:PR5851:1530122400,en,World Cup|:Serbia - Brazil,ru,Чемпионат Мира|2018:Сербия - Бразилия,,,,
31231447,PT4682:PR142029:PR142024:1522382400,en,Fishing. Ukrainian Fishing League|Specials. 2018. 1st stage. Which team will score more points:FISH-FISH - UFM,ru,Рыбалка. Украинская рыболовная лига|Разное. 2018. 1-й этап. Кто наберёт больше баллов:FISH-FISH - UFM,ru,| остальные пары по запросу,,
31231437,PT4682:PU12598644:1522382400,en,Fishing. Ukrainian Fishing League|Specials. 2018. 1st stage:Total points of the winner of the 1st stage,ru,Рыбалка. Украинская рыболовная лига|Разное. 2018. 1й этап:Сумма баллов победителя 1го этапа ,,,,
31226736,PT700:PR31859:1523012400,en,Formula 1. Futures|Motor Sports. Drivers Championship 2018:Kimi Raikkonen,ru,Формула 1. Итоги|Авто-мотоспорт. Победитель сезона 2018:Кими Райкконен,,,,
31230861,PT4042:PR64382:PR86621:1526176800,en,UFC|:Ronaldo Souza - Kelvin Gastelum,ru,UFC|:Роналдо Соуза - Келвин Гастелум,,,,
31224853,PT1:PR502:PR6485:1523118600,en,Premier League|:Vorskla - FC Mariupol,ru,Премьер-лига|:Ворскла - Мариуполь,,,,
31226297,PT492:PR5511:1526151600,en,Eurovision|Entertaint. 2018. Lisbon. Final:Poland,ru,Евровидение|2018. Лиссабон. Финал:Польша,,,,
31225728,PT70:PR947:PR15697:1522587600,en,Allsvenskan|:Hammarby IF - IK Sirius,ru,Allsvenskan|:Хаммарбю - Сириус,,,,
31225111,PT9:PR1372:PR40975:1522519200,en,First Division A|:Lierse - Mouscron-Peruwelz,ru,Первый дивизион А|:Льерс - Мускрон-Перувельц,,,,
31225335,PT23:PR597:PR604:1522290600,en,NBA|:Los Angeles Lakers - Dallas Mavericks,ru,NBA|:Лос-Анджелес Лейкерс - Даллас Маверикс,,,,
31225499,PT38:PR2949:PR676:1522338300,en,Euroleague|:BC Khimky(RUS) - Fenerbahce Ulker(TUR),ru,Евролига|:Химки(RUS) - Фенербахче(TUR),,,,
31229669,PT3148:PR71437:1531677600,en,FIFA World Cup 2018. Winner|Football. Outrights:Australia,ru,Чемпионат мира 2018. Победитель|Футбол. Итоги:Австралия,,,,
31231451,PT4682:PR141996:1522382400,en,Fishing. Ukrainian Fishing League|Specials. 2018. 1st stage:Fanatik,ru,Рыбалка. Украинская рыболовная лига|Разное. 2018. 1й этап:Fanatik,,,,
31228970,PT2651:PR54328:1533405600,en,Super Rugby| Futures:Waratahs(AUS),ru,Супер Регби| Итоги:Уаратаз(AUS),,,,
31229713,PT3148:PU12132652:1530108000,en,FIFA World Cup 2018. Winner|Football. FIFA World Cup 2018. Group F:Sweden,ru,Чемпионат мира 2018. Победитель|Футбол. Группа F:Швеция ,,,,
31227504,PT1121:PR63246:PR45745:1522371600,en,Liga Nacional|:CD Honduras - CD Olimpia,ru,Национальная лига|:Депортиво Гондурас - Олимпия Тегусигальпа,,,,
31230038,PT3182:PR126329:1527703200,en,Super League. Futures|Football. League 2017/18:Goztepe,ru,Супер-Лига. Итоги|Футбол. Суперлига 2017/18:Гезтепе,,,,
31226904,PT814:PR34000:PR12318:1522836000,en,AFC Champions League|:Ulsan Hyundai Horang-I(KOR) - Melbourne Victory(AUS),ru,Лига Чемпионов Азии|:Ульсан(KOR) - Мельбурн Виктори(AUS),,,,
31231470,PT4682:PR142024:1522382400,en,Fishing. Ukrainian Fishing League|Specials. 2018. 1st stage:UFM,ru,Рыбалка. Украинская рыболовная лига|Разное. 2018. 1й этап:UFM,,,,
31226540,PT599:PR13910:1538373600,en,NRL|Futures:Canberra Raiders,ru,NRL|Регби-лига. Итоги:Канберра Рэйдерс,,,,
31224883,PT2:PR10:PR533:1523100600,en,Premier League|:Everton - Liverpool,ru,Премьер-Лига|:Эвертон - Ливерпуль,,,,
31229276,PT2925:PR22914:1527066000,en,VTB United League. Futures|:BC Nizhniy Novgorod,ru,Единая лига ВТБ. Итоги|:Нижний Новгород,,,,
31225624,PT60:PR988:PR1308:1522594800,en,Ligue 1|:Troyes - Nice,ru,Лига 1|:Труа - Ницца,,,,
31239906,PT2792:PR61584:PR58798:1522327500,en,|DAC:Team Liquid - LGD Gaming,ru,|DAC:Team Liquid - LGD Gaming,,,,
31227234,PT974:PR5913:PR5905:1530036000,en,World Cup|:Iceland - Croatia,ru,Чемпионат Мира|2018:Исландия - Хорватия,,,,
31230979,PT4135:PR15780:PR10510:1522454400,en,MLS. Stats|:match stat Toronto - match stat Real Salt Lake,ru,MLS. Статистика|:стат.матч Торонто - стат.матч Реал Солт Лейк,,,,
31231454,PT4682:PR141999:1522382400,en,Fishing. Ukrainian Fishing League|Specials. 2018. 1st stage:UFM Team,ru,Рыбалка. Украинская рыболовная лига|Разное. 2018. 1й этап:UFM Team,,,,
31229666,PT3148:PR71431:1531677600,en,FIFA World Cup 2018. Winner|Football. Outrights:Costa Rica,ru,Чемпионат мира 2018. Победитель|Футбол. Итоги:Коста-Рика,,,,
31228171,PT2336:PR575:PR4987:1522589400,en,Bundesliga. Stats|:match stat Werder Bremen - match stat Eintracht Braunschweig,ru,Бундеслига. Статистика|:стат.матч Вердер - стат.матч Айнтрахт Брауншвейг,,,,
31230969,PT4120:PR459:1541030400,en,MLB. Results|Futures:Pittsburgh Pirates,ru,MLB. Итоги|:Питтсбург Пайрэтс,,,,
31229439,PT2944:PR7907:1527843600,en,BBL 2017/2018. Futures|:EWE Baskets Oldenburg,ru,BBL 2017/2018. Итоги|:Ольденбург,,,,
31224861,PT1:PR6485:PR11750:1523703600,en,Premier League|:FC Mariupol - Veres,ru,Премьер-лига|:Мариуполь - Верес,,,,
31228283,PT2349:PR49054:PR23087:1522591200,en,Division 1|First:Olympiakos Nicosia - Paphos,ru,Первый дивизион|:Олимпиакос Никосия - Пафос,,,,
31229701,PT3148:PU11443192:1530021600,en,FIFA World Cup 2018. Winner|Football. FIFA World Cup 2018. Group C:To qualify to 1/8,ru,Чемпионат мира 2018. Победитель|Футбол. Группа C:Выйдет в 1/8 финала ,,,,
31230738,PT3928:PR71002:1594580400,en,Euro 2020. Futures|Football. National teams. UEFA 2020. Winner:Portugal,ru,Чемпионат Европы 2020. Итоги|Футбол. Сборные. Победитель:Португалия,,,,
31231234,PT4370:PR43648:1522796400,en,NBA. Regular season MVP|:James Harden,ru,NBA. MVP Регулярного сезона|:Джеймс Харден,,,,
31229624,PT3144:PR70981:1527533100,en,UEFA Champions League. Futures|Football. League 2017/18:Real Madrid(ESP),ru,Лига Чемпионов УЕФА|Футбол. 2017/18. Итоги:Реал Мадрид(ESP),,,,
31230828,PT4013:PR211:PR201:1522278060,en,NBA. Players|:Philadelphia 76ers - New York Knicks,ru,NBA. Игроки|:Филадельфия 76ерс - Нью-Йорк Никс,,,,
31229614,PT3143:PR71339:1526736600,en,Bundesliga. Futures|Football. Bundesliga 2017/18:Werder Bremen,ru,Бундеслига. Итоги|Футбол. Бундеслига 2017/18:Вердер,,,,
31224970,PT6:PR1430:PR34:1523731500,en,Serie A|:Atalanta - Inter Milan,ru,Серия А|:Аталанта - Интер Милан,,,,
31225255,PT19:PR169:PR166:1522288800,en,NHL|Regular season:Colorado Avalanche - Philadelphia Flyers,ru,NHL|Регулярный сезон:Колорадо Эвеланш - Филадельфия Флайерз,,,,
31229071,PT2771:PR143351:PR138029:1522299600,en,|GPL:Sovereign - Bigetron E-Sports,ru,|Лига Легенд. GPL:Sovereign - Bigetron E-Sports,,,,
31241188,PT55:PR117320:PR143408:1522512000,en,|Boxing:Joe Cordina - Hakim Ben Ali,ru,|Бокс:Джо Кордина - Хаким Бен Али,,,,
31229584,PT3131:PR70971:1526234400,en,Primera Division. Futures|Football. Division 2017/18:Atletico Madrid,ru,Примера Дивизион. Итоги|Футбол. 2017/18:Атлетико Мадрид,,,,
31226400,PT559:PR108:PR113:1524155400,en,Cup|:PAOK - Panionios,ru,Кубок|:ПАОК - Паниониос,,,,
31230620,PT3637:PR1428:PR2755:1522341000,en,Lega-Pro. Group A|:Pistoese - Viterbese,ru,Лига-Про. Группа А|:Пистойезе - Витербезе,,,,
31226707,PT688:PR26672:PR31528:1522594800,en,Liga I|:Astra Giurgiu - Viitorul Constanta,ru,Лига 1|:Астра Джурджу - Вииторул Констанца,,,,
31225762,PT71:PR537:PR535:1522677600,en,Championship|:Sunderland - Sheff Wed,ru,Чемпионшип|:Сандерленд - Шеффилд Уэнсдэй,,,,
31226511,PT583:PR21957:PR16225:1522418400,en,National League|:Eastleigh - Ebbsfleet Utd,ru,Национальная Конференция|:Истли - Эббсфлит,,,,
31226048,PT394:PR3793:PR933:1522434600,en,Erste League|Liga:Hartberg - Ried,ru,Первая лига|:Хартберг - Рид,,,,
31228611,PT2411:PR73341-PR37748:PR142539-PR143123:1522323000,en,Doubles|Hammamet:Merino Alexander/Negritu Christoph - Jones Alex/Jones Miles,ru,Пары|Хаммамет:Мерино Александр/Негрицу Кристоф - Джонс Алекс/Джонс Майлз,,,,
31230475,PT3451:PU12815518:1522288500,en,Keno. 20 from 80|:Drawn №15382,ru,Keno. 20 из 80|:Тираж №15382 ,,,,
31226676,PT660:PR106:PR1814:1522600200,en,Super League|:AEK Athens - Panathinaikos,ru,Суперлига|:АЕК Афины - Панатинаикос,,,,
31225053,PT7:PR54:PR1007:1523126700,en,Primera Division|:Barcelona - Leganes,ru,Примера|:Барселона - Леганес,,,,
31231253,PT4371:PR129271:1529445600,en,NBA. Rookie of the Year|:Jayson Tatum,ru,NBA. Новичок года|:Джейсон Тейтум,,,,
31226545,PT599:PR15613:1538373600,en,NRL|Futures:Gold Coast Titans,ru,NRL|Регби-лига. Итоги:Голд-Коуст Тайтенс,,,,
31227566,PT1147:PR41037:PR40806:1522324800,en,Liga|:Korona Kielce U-19 - LKS Lodz U-19,ru,|:Корона Кельце U-19 - ЛКС Лодзь U-19,,,,
31227044,PT887:PR112929:PR16236:1522584000,en,Liga 3|:Sportfreunde Lotte - Werder Bremen II,ru,Лига 3|:Шпортфройнде Лотте - Вердер-2,,,,
31229679,PT3148:PR133458:1531677600,en,FIFA World Cup 2018. Winner|Football. Outrights:Saudi Arabia,ru,Чемпионат мира 2018. Победитель|Футбол. Итоги:Саудовская Аравия,,,,
31226272,PT481:PR11671:1522866600,en,Champions League|2017/18. Winner:Cucine Lube Civitanova(ITA),ru,Лига Чемпионов|2017/18. Победитель:Мачерата(ITA),,,,
31229834,PT3154:PR71347:1526821200,en,Serie A. Futures|Football:Juventus,ru,Серия А. Итоги|Футбол. А 2017/18:Ювентус,ru,сезон 2017/18,,
31225068,PT7:PR54:PR63:1523715300,en,Primera Division|:Barcelona - Valencia,ru,Примера|:Барселона - Валенсия,,,,
31230974,PT4120:PR470:1541030400,en,MLB. Results|Futures:San Diego Padres,ru,MLB. Итоги|:Сан-Диего Падрес,,,,
31225232,PT18:PR4491:PR22469:1522591200,en,Superliga|:Randers FC - Lyngby,ru,Суперлига|:Раннерс - Люнгбю,,,,
31230838,PT4042:PR69408:PR68853:1523142000,en,UFC|:Bec Rawlings - Ashlee Evans-Smith,ru,UFC|:Бек Роулингс - Эшли Эванс-Смит,,,,
31229043,PT2771:PR58795:PR136296:1522483200,en,|LPL:Invictus Gaming - Rogue Warriors,ru,|Лига Легенд. LPL:Invictus Gaming - Rogue Warriors,,,,
31229094,PT2782:PR44760:PR70339:1522504800,en,Regionalliga|:SV Seekirchen - FC Alberschwende,ru,Региональная лига|:Зеекирхен - Альбершвенде,,,,
31241243,PT2335:PR19666:PR56881:1522314000,en,|Antalya:Ilhan Marsel - Statzberger Thomas,ru,|Анталья:Ильхан Марсель - Штацбергер Томас,,,,
31229079,PT2782:PR48180:PR71267:1522342800,en,Regionalliga|:Schwechat - Bruck/Leitha,ru,Региональная лига|:Швехат - Брук/Лайтха,,,,
31226115,PT402:PR7723:PR556:1522677600,en,League 2|:Crawley Town - Swindon,ru,Лига 2|:Кроли Таун - Суиндон,,,,
31230534,PT3456:PR535:PR1825:1522418400,en,Championship. Stats|:match stat Sheff Wed - match stat Preston,ru,Чемпионшип. Статистика|:стат.матч Шеффилд Уэнсдэй - стат.матч Престон,,,,
31228547,PT2401:PR30981:PR3253:1522504800,en,League 2|:Annan Athletic - Berwick Rangers FC,ru,Лига 2|:Аннан Атлетик - Бервик Рейнджерс,,,,
31227824,PT2229:PR33404:PR18882:1522623600,en,Primera B|:Real Santander - Deportes Quindio,ru,Примера В|:Реал Сантандер - Депортес Киндио,,,,
31224880,PT2:PR2015:PR11:1523714400,en,Premier League|:Burnley - Leicester,ru,Премьер-Лига|:Бернли - Лестер,,,,
31226089,PT401:PR2022:PR2018:1522677600,en,League 1|:Oldham - Blackpool,ru,Лига 1|:Олдхэм - Блэкпул,,,,
31227203,PT974:PR5967:PR5876:1529164800,en,World Cup|:Peru - Denmark,ru,Чемпионат Мира|2018:Перу - Дания,,,,
31229777,PT3148:PU12169642:1530021600,en,FIFA World Cup 2018. Winner|Football. FIFA World Cup 2018. Group C:Will miss more goals in the group,ru,Чемпионат мира 2018. Победитель|Футбол. Группа C:Пропустит больше всех голов в группе ,,,,
31225561,PT55:PR29090:PR64769:1527282000,en,|Boxing:Jamie McDonnell - Naoya Inoue,ru,|Бокс:Джейми МакДонелл - Наоя Иное,,,,
31229766,PT3148:PU12168512:1530036000,en,FIFA World Cup 2018. Winner|Football. FIFA World Cup 2018. Group D:Will miss less goals in the group,ru,Чемпионат мира 2018. Победитель|Футбол. Группа D:Пропустит меньше всех голов в группе ,,,,
31225150,PT11:PR2779:PR45354:1522508400,en,Primeria Liga|Primeira:Pacos Ferreira - Chaves,ru,Примейра-Лига|:Пасуш Феррейра - Шавиш,,,,
